City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI,AQI_Bucket,PM10_SubIndex,PM2.5_SubIndex,SO2_SubIndex,NO_SubIndex,NH3_SubIndex,CO_SubIndex,O3_SubIndex
Shariatpur,47.86,61.04,2.59,11.48,867.84,0.0,68.67,10.13,79.76666666666667,Satisfactory,61.04,79.76666666666667,3.2375,0.0,2.5325,5304.941176470588,68.67
Sherpur,97.46,103.82,1.68,7.03,907.9,0.0,53.64,6.4,224.86666666666665,Poor,102.54666666666667,224.86666666666665,2.1,0.0,1.6,5540.588235294118,53.64
Tangail,167.19,186.34,6.74,14.05,961.3,0.0,87.98,10.64,336.3,Very Poor,157.56,336.3,8.425,0.0,2.66,5854.705882352941,87.98
Bogra,147.18,175.86,1.61,21.76,1388.55,0.15,9.3,16.72,320.9076923076923,Very Poor,150.57333333333335,320.9076923076923,2.0125,0.1875,4.18,8367.941176470587,9.3
Joypurhat,111.89,140.57,2.3,32.22,1415.25,0.91,5.14,14.31,272.9666666666667,Poor,127.04666666666665,272.9666666666667,2.8749999999999996,1.1375,3.5775,8525.0,5.14
Naogaon,104.21,134.06,1.34,13.02,1068.12,0.03,17.35,11.91,247.36666666666665,Poor,122.70666666666666,247.36666666666665,1.675,0.0375,2.9775,6483.058823529411,17.35
Natore,155.04,182.21,1.65,14.05,1094.82,0.01,19.13,24.32,326.95384615384614,Very Poor,154.80666666666667,326.95384615384614,2.0625,0.0125,6.08,6640.117647058823,19.13
Nawabganj,96.74,117.73,6.56,15.94,1281.74,0.0,46.49,15.83,222.46666666666664,Poor,111.82000000000001,222.46666666666664,8.2,0.0,3.9575,7739.64705882353,46.49
Pabna,188.26,213.04,5.66,14.57,1134.87,0.0,45.06,24.07,352.5076923076923,Very Poor,175.36,352.5076923076923,7.075,0.0,6.0175,6875.7058823529405,45.06
Rajshahi,121.72,154.16,2.5,32.56,1335.14,0.16,14.31,17.48,301.32307692307694,Very Poor,136.10666666666668,301.32307692307694,3.125,0.2,4.37,8053.764705882354,14.31
Sirajgonj,193.74,215.02,9.42,12.85,961.3,0.0,82.97,23.05,356.7230769230769,Very Poor,176.68,356.7230769230769,11.775,0.0,5.7625,5854.705882352941,82.97
Dinajpur,59.15,81.51,1.01,12.85,1201.63,0.14,10.37,12.41,98.58333333333334,Satisfactory,81.51,98.58333333333334,1.2625,0.17500000000000002,3.1025,7268.411764705883,10.37
Gaibandha,138.92,171.07,9.54,27.76,1508.71,0.0,33.26,131.73,314.55384615384617,Very Poor,147.38,314.55384615384617,11.924999999999999,0.0,32.9325,9074.764705882353,33.26
Kurigram,94.83,120.45,5.19,19.71,1441.96,0.0,25.75,84.1,216.1,Poor,113.63333333333334,216.1,6.4875,0.0,21.025,8682.117647058823,25.75
Lalmonirhat,60.16,95.55,3.28,13.54,1321.79,0.03,9.03,38.0,100.53333333333332,Moderate,95.55,100.53333333333332,4.1,0.0375,9.5,7975.235294117647,9.03
Nilphamari,60.78,84.76,1.15,12.17,1281.74,0.08,8.58,16.47,102.60000000000001,Moderate,84.76,102.60000000000001,1.4374999999999998,0.1,4.1175,7739.64705882353,8.58
Panchagarh,67.19,97.0,5.6,20.22,1455.31,0.06,13.41,49.65,123.96666666666665,Moderate,97.0,123.96666666666665,7.0,0.075,12.4125,8760.64705882353,13.41
Rangpur,80.57,115.96,2.8,16.28,1495.36,0.23,5.41,49.14,168.56666666666663,Moderate,110.64,168.56666666666663,3.5,0.2875,12.285,8996.235294117647,5.41
Thakurgaon,57.96,77.54,1.88,9.43,1241.68,0.0,26.82,10.51,96.6,Satisfactory,77.54,96.6,2.35,0.0,2.6275,7504.0,26.82
Barguna,9.02,14.2,0.77,2.74,400.54,0.01,18.42,8.99,15.033333333333333,Good,14.2,15.033333333333333,0.9625,0.0125,2.2475,2556.1176470588234,18.42
Barisal,62.42,93.38,2.33,12.17,1028.06,0.0,14.13,15.33,108.06666666666668,Moderate,93.38,108.06666666666668,2.9125,0.0,3.8325,6247.411764705882,14.13
Bhola,9.86,16.84,0.57,3.26,487.33,0.0,26.46,9.25,16.84,Good,16.84,16.433333333333334,0.7124999999999999,0.0,2.3125,3066.6470588235293,26.46
Jhalokati,50.11,70.54,1.85,13.2,834.47,0.02,10.37,16.09,83.51666666666667,Satisfactory,70.54,83.51666666666667,2.3125,0.025,4.0225,5108.64705882353,10.37
Patuakhali,33.94,53.87,1.58,10.8,787.74,0.13,5.14,20.01,56.56666666666666,Satisfactory,53.87,56.56666666666666,1.975,0.1625,5.0025,4833.764705882353,5.14
Pirojpur,54.85,70.15,2.83,12.68,687.6,0.0,22.89,7.35,91.41666666666666,Satisfactory,70.15,91.41666666666666,3.5375,0.0,1.8375,4244.7058823529405,22.89
Bandarban,9.06,11.89,0.19,1.95,370.5,0.14,3.09,2.0,15.1,Good,11.89,15.1,0.2375,0.17500000000000002,0.5,2379.4117647058824,3.09
Brahmanbaria,56.29,74.1,2.03,13.88,1001.36,0.01,18.24,12.03,93.81666666666666,Satisfactory,74.1,93.81666666666666,2.5374999999999996,0.0125,3.0075,6090.35294117647,18.24
Chandpur,36.48,50.1,1.3,8.48,881.2,0.0,18.06,6.59,60.8,Satisfactory,50.1,60.8,1.625,0.0,1.6475,5383.529411764706,18.06
Chittagong,63.9,76.48,5.13,32.56,1308.44,0.75,8.58,10.89,113.0,Moderate,76.48,113.0,6.4125,0.9375,2.7225,7896.705882352941,8.58
Comilla,25.38,32.42,1.67,8.65,747.68,0.0,30.4,5.64,42.3,Good,32.42,42.3,2.0875,0.0,1.41,4598.117647058823,30.4
CoxBazar,12.52,17.39,0.67,6.17,540.73,0.6,2.95,6.71,20.866666666666667,Good,17.39,20.866666666666667,0.8375,0.75,1.6775,3380.764705882353,2.95
Feni,25.22,32.39,1.37,8.14,647.54,0.0,22.17,5.19,42.03333333333333,Good,32.39,42.03333333333333,1.7125,0.0,1.2975,4009.0588235294117,22.17
Khagrachari,9.6,12.17,0.38,1.05,440.6,0.0,14.84,1.46,16.0,Good,12.17,16.0,0.475,0.0,0.365,2791.764705882353,14.84
Lakshmipur,38.66,62.33,1.42,8.57,894.55,0.02,9.92,13.93,64.43333333333332,Satisfactory,62.33,64.43333333333332,1.775,0.025,3.4825,5462.058823529412,9.92
Noakhali,29.48,39.99,1.31,6.68,754.36,0.0,21.99,7.66,49.13333333333333,Good,39.99,49.13333333333333,1.6375,0.0,1.915,4637.411764705882,21.99
Rangamati,13.98,17.4,0.34,0.69,353.81,0.0,8.49,1.24,23.3,Good,17.4,23.3,0.425,0.0,0.31,2281.235294117647,8.49
Habiganj,92.78,106.44,2.38,7.2,921.25,0.0,18.24,9.37,209.26666666666668,Poor,104.29333333333334,209.26666666666668,2.975,0.0,2.3425,5619.117647058823,18.24
Maulvibazar,23.77,29.28,1.68,6.6,647.54,0.0,21.1,2.82,39.61666666666667,Good,29.28,39.61666666666667,2.1,0.0,0.705,4009.0588235294117,21.1
Sunamganj,40.28,44.55,0.48,4.33,667.57,0.01,19.13,3.2,67.13333333333333,Satisfactory,44.55,67.13333333333333,0.6,0.0125,0.8,4126.882352941177,19.13
Sylhet,44.1,47.03,2.27,5.48,767.71,0.0,64.37,3.52,73.5,Satisfactory,47.03,73.5,2.8375,0.0,0.88,4715.941176470588,64.37
Bagerhat,123.38,149.17,3.99,24.68,1321.79,0.01,24.32,12.03,302.6,Very Poor,132.78,302.6,4.9875,0.0125,3.0075,7975.235294117647,24.32
Chuadanga,238.81,271.03,3.01,15.77,1388.55,0.0,35.41,15.2,391.39230769230767,Very Poor,221.02999999999997,391.39230769230767,3.7625,0.0,3.8,8367.941176470587,35.41
Jessore,156.76,185.55,4.77,11.65,1255.04,0.0,55.08,8.74,328.2769230769231,Very Poor,157.03333333333336,328.2769230769231,5.9624999999999995,0.0,2.185,7582.588235294118,55.08
Jhenaidah,201.2,232.5,2.92,13.88,1335.14,0.0,47.92,12.54,362.46153846153845,Very Poor,188.33333333333331,362.46153846153845,3.65,0.0,3.135,8053.764705882354,47.92
Khulna,149.99,171.13,5.6,14.22,1321.79,0.0,54.36,7.54,323.0692307692308,Very Poor,147.42000000000002,323.0692307692308,7.0,0.0,1.885,7975.235294117647,54.36
Kushtia,214.43,254.08,2.5,19.71,1281.74,0.1,12.52,17.23,372.63846153846157,Very Poor,204.08,372.63846153846157,3.125,0.125,4.3075,7739.64705882353,12.52
Magura,171.62,200.13,2.3,18.68,1188.28,0.0,30.4,21.53,339.7076923076923,Very Poor,166.75333333333333,339.7076923076923,2.8749999999999996,0.0,5.3825,7189.882352941177,30.4
Meherpur,278.62,328.12,4.89,26.73,1789.09,0.01,20.39,20.77,422.0153846153846,Severe,278.12,422.0153846153846,6.112499999999999,0.0125,5.1925,10724.058823529413,20.39
Narail,131.65,153.68,3.22,14.74,1201.63,0.0,42.56,7.92,308.96153846153845,Very Poor,135.7866666666667,308.96153846153845,4.025,0.0,1.98,7268.411764705883,42.56
Satkhira,180.54,220.18,4.95,9.08,1308.44,0.0,33.26,14.57,346.5692307692308,Very Poor,180.12,346.5692307692308,6.1875,0.0,3.6425,7896.705882352941,33.26
Dhaka,44.38,57.61,4.83,24.68,1108.17,2.32,7.15,5.76,73.96666666666667,Satisfactory,57.61,73.96666666666667,6.0375,2.8999999999999995,1.44,6718.64705882353,7.15
Faridpur,140.66,154.98,2.21,12.68,1241.68,2.79,11.98,10.51,315.89230769230767,Very Poor,136.65333333333334,315.89230769230767,2.7625,3.4875,2.6275,7504.0,11.98
Gazipur,34.1,41.23,2.41,9.77,781.06,0.63,17.52,4.81,56.833333333333336,Satisfactory,41.23,56.833333333333336,3.0125,0.7875,1.2025,4794.470588235294,17.52
Gopalganj,83.63,95.18,11.21,10.71,1054.76,0.4,64.37,9.5,178.76666666666665,Moderate,95.18,178.76666666666665,14.0125,0.5,2.375,6404.470588235294,64.37
Jamalpur,97.28,111.65,7.99,12.51,1174.93,0.83,46.49,7.66,224.26666666666668,Poor,107.76666666666667,224.26666666666668,9.9875,1.0375,1.915,7111.35294117647,46.49
Kishoreganj,18.8,22.27,1.59,6.51,607.49,0.03,16.99,4.56,31.333333333333332,Good,22.27,31.333333333333332,1.9875,0.0375,1.14,3773.470588235294,16.99
Madaripur,62.26,73.03,1.24,8.14,934.6,0.72,16.27,6.14,107.53333333333333,Moderate,73.03,107.53333333333333,1.55,0.9,1.535,5697.64705882353,16.27
Manikganj,82.99,102.07,2.47,11.48,1281.74,0.99,22.35,6.71,176.63333333333333,Moderate,101.38,176.63333333333333,3.0875000000000004,1.2375,1.6775,7739.64705882353,22.35
Munshiganj,35.35,49.7,3.46,10.11,814.44,0.51,29.68,6.97,58.91666666666667,Satisfactory,49.7,58.91666666666667,4.325,0.6375,1.7425,4990.823529411765,29.68
Mymensingh,75.51,80.86,2.18,10.2,1028.06,0.11,21.82,5.57,151.70000000000002,Moderate,80.86,151.70000000000002,2.7250000000000005,0.1375,1.3925,6247.411764705882,21.82
Narayanganj,61.53,77.35,9.06,32.9,1602.17,12.07,1.16,10.77,105.10000000000001,Moderate,77.35,105.10000000000001,11.325,15.0875,2.6925,9624.529411764706,1.16
Narsingdi,25.25,32.53,1.94,6.94,687.6,0.47,23.6,5.51,42.083333333333336,Good,32.53,42.083333333333336,2.425,0.5875,1.3775,4244.7058823529405,23.6
Netrokona,28.88,30.37,2.35,5.31,720.98,0.03,40.77,3.29,48.13333333333333,Good,30.37,48.13333333333333,2.9375,0.0375,0.8225,4441.058823529412,40.77
Rajbari,193.13,235.15,1.64,11.14,1375.2,10.39,4.16,19.51,356.25384615384615,Very Poor,190.1,356.25384615384615,2.05,12.9875,4.8775,8289.411764705881,4.16
Shariatpur,30.65,37.67,2.18,5.91,700.95,0.23,35.41,6.71,51.08333333333333,Satisfactory,37.67,51.08333333333333,2.7250000000000005,0.2875,1.6775,4323.235294117647,35.41
Sherpur,40.1,41.79,1.49,4.88,881.2,0.03,42.92,3.61,66.83333333333334,Satisfactory,41.79,66.83333333333334,1.8625,0.0375,0.9025,5383.529411764706,42.92
Tangail,172.88,186.68,3.37,16.62,1815.8,2.07,25.75,7.6,340.67692307692306,Very Poor,157.78666666666666,340.67692307692306,4.2125,2.5874999999999995,1.9,10881.176470588236,25.75
Bogra,178.2,188.92,2.95,8.57,1028.06,0.63,44.7,6.71,344.7692307692308,Very Poor,159.27999999999997,344.7692307692308,3.6875,0.7875,1.6775,6247.411764705882,44.7
Joypurhat,111.35,125.73,2.56,12.17,1081.47,1.62,26.82,6.52,271.16666666666663,Poor,117.15333333333334,271.16666666666663,3.2,2.025,1.63,6561.588235294118,26.82
Naogaon,123.73,141.27,3.01,8.31,1214.98,0.91,30.04,6.59,302.8692307692308,Very Poor,127.51333333333334,302.8692307692308,3.7625,1.1375,1.6475,7346.941176470588,30.04
Natore,211.22,220.22,2.95,11.14,1188.28,1.13,30.04,6.4,370.16923076923075,Very Poor,180.14666666666665,370.16923076923075,3.6875,1.4124999999999999,1.6,7189.882352941177,30.04
Nawabganj,113.9,126.28,9.42,12.68,1214.98,0.4,50.07,8.87,279.6666666666667,Poor,117.52,279.6666666666667,11.775,0.5,2.2175,7346.941176470588,50.07
Pabna,225.77,237.16,2.5,9.68,1295.09,0.69,23.25,8.49,381.3615384615385,Very Poor,191.44,381.3615384615385,3.125,0.8625,2.1225,7818.176470588234,23.25
Rajshahi,170.26,183.91,5.13,20.91,1642.23,3.3,19.13,10.13,338.66153846153844,Very Poor,155.94,338.66153846153844,6.4125,4.125,2.5325,9860.176470588236,19.13
Sirajgonj,182.99,191.87,2.09,6.68,1054.76,0.53,36.48,5.95,348.45384615384614,Very Poor,161.24666666666667,348.45384615384614,2.6125,0.6625,1.4875,6404.470588235294,36.48
Dinajpur,137.81,152.3,4.23,7.11,1375.2,0.45,47.21,5.64,313.7,Very Poor,134.86666666666667,313.7,5.2875000000000005,0.5625,1.41,8289.411764705881,47.21
Gaibandha,163.56,170.12,2.62,6.68,1014.71,0.42,45.42,5.57,333.5076923076923,Very Poor,146.74666666666667,333.5076923076923,3.275,0.525,1.3925,6168.882352941177,45.42
Kurigram,104.43,108.54,2.53,4.84,867.84,0.11,70.1,4.18,248.10000000000002,Poor,105.69333333333334,248.10000000000002,3.1624999999999996,0.1375,1.045,5304.941176470588,70.1
Lalmonirhat,92.34,105.31,1.57,8.05,1255.04,0.76,27.54,7.41,207.8,Poor,103.54,207.8,1.9625,0.95,1.8525,7582.588235294118,27.54
Nilphamari,118.89,135.52,1.79,7.71,1428.6,0.78,27.18,8.49,296.3,Poor,123.68,296.3,2.2375,0.975,2.1225,8603.529411764706,27.18
Panchagarh,111.23,129.66,2.95,17.82,1895.91,9.39,1.88,27.11,270.76666666666665,Poor,119.77333333333333,270.76666666666665,3.6875,11.7375,6.7775,11352.411764705883,1.88
Rangpur,112.47,122.3,2.38,7.8,1201.63,0.53,40.77,6.84,274.9,Poor,114.86666666666666,274.9,2.975,0.6625,1.71,7268.411764705883,40.77
Thakurgaon,131.1,156.34,1.33,7.45,1628.88,2.12,10.01,11.27,308.53846153846155,Very Poor,137.56,308.53846153846155,1.6625,2.65,2.8175,9781.64705882353,10.01
Barguna,30.84,38.74,0.86,2.34,440.6,0.25,27.54,7.73,51.4,Satisfactory,38.74,51.4,1.075,0.3125,1.9325,2791.764705882353,27.54
Barisal,26.4,33.72,1.91,8.05,594.14,0.69,9.84,9.88,44.0,Good,33.72,44.0,2.3875,0.8625,2.47,3694.9411764705883,9.84
Bhola,21.01,27.57,0.73,2.79,467.3,0.15,47.92,8.36,35.016666666666666,Good,27.57,35.016666666666666,0.9125,0.1875,2.09,2948.823529411765,47.92
Jhalokati,33.78,40.97,1.31,5.36,480.65,0.29,14.48,8.36,56.300000000000004,Satisfactory,40.97,56.300000000000004,1.6375,0.36249999999999993,2.09,3027.3529411764707,14.48
Patuakhali,22.01,30.21,1.24,7.11,574.11,0.51,10.82,11.15,36.68333333333333,Good,30.21,36.68333333333333,1.55,0.6375,2.7875,3577.1176470588234,10.82
Pirojpur,52.32,63.12,2.06,9.85,540.73,1.33,10.46,6.78,87.2,Satisfactory,63.12,87.2,2.575,1.6625,1.695,3380.764705882353,10.46
Bandarban,6.84,9.16,0.18,1.46,360.49,0.29,14.84,1.62,11.4,Good,9.16,11.4,0.225,0.36249999999999993,0.405,2320.529411764706,14.84
Brahmanbaria,23.64,30.23,1.51,6.0,620.84,0.59,23.6,5.51,39.4,Good,30.23,39.4,1.8875,0.7375,1.3775,3852.0,23.6
Chandpur,31.94,38.46,1.67,7.03,714.3,0.45,16.09,5.76,53.233333333333334,Satisfactory,38.46,53.233333333333334,2.0875,0.5625,1.44,4401.764705882353,16.09
Chittagong,24.76,28.79,3.73,17.31,841.14,5.64,18.6,6.33,41.266666666666666,Good,28.79,41.266666666666666,4.6625,7.05,1.5825,5147.882352941177,18.6
Comilla,24.27,31.31,1.42,6.6,654.22,0.7,19.85,6.52,40.45,Good,31.31,40.45,1.775,0.875,1.63,4048.3529411764707,19.85
CoxBazar,6.65,7.84,0.43,3.09,433.92,0.41,25.75,2.79,11.083333333333334,Good,7.84,11.083333333333334,0.5375,0.5125,0.6975,2752.470588235294,25.75
Feni,26.85,33.04,1.94,6.0,600.82,0.63,20.74,5.45,44.75,Good,33.04,44.75,2.425,0.7875,1.3625,3734.2352941176473,20.74
Khagrachari,14.31,15.35,0.59,0.81,427.25,0.04,14.48,1.03,23.85,Good,15.35,23.85,0.7375,0.05,0.2575,2713.235294117647,14.48
Lakshmipur,40.62,46.71,2.03,7.54,761.03,0.07,13.59,6.9,67.69999999999999,Satisfactory,46.71,67.69999999999999,2.5374999999999996,0.08750000000000001,1.725,4676.64705882353,13.59
Noakhali,43.03,48.62,3.07,6.86,720.98,0.12,21.1,5.76,71.71666666666667,Satisfactory,48.62,71.71666666666667,3.8375,0.15,1.44,4441.058823529412,21.1
Rangamati,9.79,10.37,0.54,0.44,413.9,0.03,24.68,0.3,16.316666666666666,Good,10.37,16.316666666666666,0.675,0.0375,0.075,2634.705882352941,24.68
Habiganj,13.94,16.48,1.04,4.28,540.73,0.16,10.91,3.96,23.233333333333334,Good,16.48,23.233333333333334,1.3,0.2,0.99,3380.764705882353,10.91
Maulvibazar,11.82,15.07,0.54,4.07,500.68,0.25,13.05,2.79,19.7,Good,15.07,19.7,0.675,0.3125,0.6975,3145.176470588235,13.05
Sunamganj,22.71,23.31,2.35,3.09,727.65,0.05,79.39,1.08,37.85,Good,23.31,37.85,2.9375,0.0625,0.27,4480.2941176470595,79.39
Sylhet,9.85,10.91,1.94,4.63,587.46,0.0,26.82,2.01,16.416666666666668,Good,10.91,16.416666666666668,2.425,0.0,0.5025,3655.6470588235293,26.82
Bagerhat,159.46,179.19,2.98,21.94,1482.01,14.08,2.95,14.31,330.3538461538462,Very Poor,152.79333333333335,330.3538461538462,3.725,17.6,3.5775,8917.70588235294,2.95
Chuadanga,359.17,395.97,2.62,11.82,2056.12,4.3,10.64,14.06,483.9769230769231,Severe,357.46250000000003,483.9769230769231,3.275,5.375,3.515,12294.823529411764,10.64
Jessore,412.03,447.6,11.44,19.88,3070.83,2.1,23.96,6.9,524.6384615384616,Severe,422.0,524.6384615384616,14.3,2.625,1.725,18263.70588235294,23.96
Jhenaidah,268.32,305.32,2.71,10.97,1976.01,1.79,16.99,11.53,414.0923076923077,Severe,255.32,414.0923076923077,3.3875,2.2375,2.8825,11823.588235294117,16.99
Khulna,303.69,330.68,2.27,12.17,1949.31,2.04,13.59,7.79,441.3,Severe,280.68,441.3,2.8375,2.55,1.9475,11666.529411764706,13.59
Kushtia,271.85,291.01,4.11,14.22,1482.01,1.63,19.13,14.57,416.8076923076923,Severe,241.01,416.8076923076923,5.137500000000001,2.0375,3.6425,8917.70588235294,19.13
Magura,187.09,226.82,1.97,12.34,1415.25,5.31,7.96,12.67,351.60769230769233,Very Poor,184.54666666666668,351.60769230769233,2.4625,6.6375,3.1675,8525.0,7.96
Meherpur,372.46,413.95,3.99,16.28,2456.67,14.53,5.45,20.52,494.2,Severe,379.9375,494.2,4.9875,18.1625,5.13,14651.0,5.45
Narail,350.95,380.93,5.72,14.05,2216.34,1.75,18.06,7.92,477.65384615384613,Severe,338.6625,477.65384615384613,7.15,2.1875,1.98,13237.29411764706,18.06
Satkhira,46.71,55.37,1.57,4.33,694.28,0.12,37.19,5.45,77.85,Satisfactory,55.37,77.85,1.9625,0.15,1.3625,4284.0,37.19
Dhaka,149.35,161.01,22.65,5.91,1028.06,0.39,188.83,1.55,322.5769230769231,Very Poor,140.67333333333332,322.5769230769231,28.3125,0.4875,0.3875,6247.411764705882,252.07500000000005
Faridpur,182.93,197.1,40.05,2.91,1108.17,0.2,223.16,3.23,348.4076923076923,Very Poor,164.73333333333335,348.4076923076923,50.0625,0.25,0.8075,6718.64705882353,302.8126159554731
Gazipur,116.84,126.73,13.47,3.34,974.66,0.18,161.65,2.25,289.4666666666667,Poor,117.82000000000001,289.4666666666667,16.8375,0.225,0.5625,5933.294117647059,190.66176470588238
Gopalganj,135.56,147.87,24.08,3.04,1068.12,0.28,188.83,10.89,311.96923076923076,Very Poor,131.91333333333333,311.96923076923076,30.1,0.35000000000000003,2.7225,6483.058823529411,252.07500000000005
Jamalpur,128.32,138.29,20.74,3.51,988.01,0.3,226.02,7.6,306.4,Very Poor,125.52666666666666,306.4,25.925,0.375,1.9,6011.823529411765,303.3432282003711
Kishoreganj,46.22,50.38,15.26,3.21,660.9,0.21,120.16,2.22,77.03333333333333,Satisfactory,50.38,77.03333333333333,19.075,0.2625,0.555,4087.6470588235293,129.6470588235294
Madaripur,196.16,207.5,41.01,2.66,1108.17,0.16,205.99,2.38,358.5846153846154,Very Poor,171.66666666666669,358.5846153846154,51.262499999999996,0.2,0.595,6718.64705882353,294.975
Manikganj,175.79,187.39,29.8,2.06,1014.71,0.14,191.69,1.5,342.9153846153846,Very Poor,158.26,342.9153846153846,37.25,0.17500000000000002,0.375,6168.882352941177,259.225
Munshiganj,130.67,139.44,26.7,2.38,867.84,0.16,178.81,0.26,308.2076923076923,Very Poor,126.29333333333334,308.2076923076923,33.375,0.2,0.065,5304.941176470588,227.025
Mymensingh,110.69,116.35,8.58,1.89,921.25,0.13,143.05,3.07,268.9666666666667,Poor,110.89999999999999,268.9666666666667,10.725,0.1625,0.7675,5619.117647058823,163.30882352941177
Narayanganj,162.38,172.94,31.95,9.68,1054.76,0.62,197.41,1.35,332.6,Very Poor,148.62666666666667,332.6,39.9375,0.775,0.3375,6404.470588235294,273.525
Narsingdi,114.66,123.18,14.66,6.86,1014.71,0.44,200.27,2.6,282.2,Poor,115.45333333333335,282.2,18.325,0.55,0.65,6168.882352941177,280.675
Netrokona,19.98,21.88,3.13,1.93,600.82,0.2,67.95,3.2,33.3,Good,21.88,33.3,3.9125,0.25,0.8,3734.2352941176473,67.95
Rajbari,236.37,250.99,32.9,2.53,1214.98,0.19,208.86,6.9,389.5153846153846,Very Poor,200.99,389.5153846153846,41.125,0.2375,1.725,7346.941176470588,300.1595547309833
Shariatpur,97.78,105.59,15.74,2.12,727.65,0.12,167.37,1.5,225.93333333333334,Poor,103.72666666666667,225.93333333333334,19.675,0.15,0.375,4480.2941176470595,199.0735294117647
Sherpur,85.53,88.97,9.06,2.55,881.2,0.2,138.76,2.82,185.1,Moderate,88.97,185.1,11.325,0.25,0.705,5383.529411764706,157.0
Tangail,176.56,190.7,8.94,2.29,1108.17,0.2,167.37,3.83,343.5076923076923,Very Poor,160.46666666666664,343.5076923076923,11.175,0.25,0.9575,6718.64705882353,199.0735294117647
Bogra,116.4,125.0,15.5,2.12,894.55,0.19,185.97,7.47,288.0,Poor,116.66666666666667,288.0,19.375,0.2375,1.8675,5462.058823529412,244.925
Joypurhat,119.03,128.35,16.21,2.42,947.95,0.23,188.83,8.49,296.76666666666665,Poor,118.9,296.76666666666665,20.2625,0.2875,2.1225,5776.176470588235,252.07500000000005
Naogaon,109.55,118.99,16.93,2.08,934.6,0.19,188.83,8.99,265.16666666666663,Poor,112.66,265.16666666666663,21.1625,0.2375,2.2475,5697.64705882353,252.07500000000005
Natore,147.61,159.07,13.23,2.53,1081.47,0.22,188.83,9.63,321.23846153846154,Very Poor,139.38,321.23846153846154,16.5375,0.275,2.4075,6561.588235294118,252.07500000000005
Nawabganj,149.51,163.1,25.03,4.11,1121.52,0.4,188.83,11.78,322.7,Very Poor,142.06666666666666,322.7,31.2875,0.5,2.945,6797.176470588235,252.07500000000005
Pabna,237.13,251.99,12.64,3.51,1308.44,0.27,197.41,13.43,390.1,Very Poor,201.99,390.1,15.8,0.3375,3.3575,7896.705882352941,273.525
Rajshahi,97.52,108.54,9.66,3.04,881.2,0.28,197.41,9.25,225.06666666666666,Poor,105.69333333333334,225.06666666666666,12.075,0.35000000000000003,2.3125,5383.529411764706,273.525
Sirajgonj,201.77,212.84,17.88,2.31,988.01,0.2,183.11,5.95,362.9,Very Poor,175.2266666666667,362.9,22.35,0.25,1.4875,6011.823529411765,237.77500000000003
Dinajpur,143.08,153.49,15.26,2.01,1161.58,0.16,167.37,8.36,317.75384615384615,Very Poor,135.66,317.75384615384615,19.075,0.2,2.09,7032.823529411765,199.0735294117647
Gaibandha,134.71,142.73,19.07,2.12,934.6,0.16,174.52,6.59,311.31538461538463,Very Poor,128.48666666666665,311.31538461538463,23.8375,0.2,1.6475,5697.64705882353,216.3
Kurigram,116.01,121.51,14.19,1.76,934.6,0.14,155.93,6.4,286.70000000000005,Poor,114.34,286.70000000000005,17.7375,0.17500000000000002,1.6,5697.64705882353,182.25
Lalmonirhat,139.21,149.02,11.44,1.67,1201.63,0.15,153.07,8.49,314.7769230769231,Very Poor,132.68,314.7769230769231,14.3,0.1875,2.1225,7268.411764705883,178.0441176470588
Nilphamari,140.91,151.07,13.35,1.78,1228.33,0.15,151.63,8.36,316.0846153846154,Very Poor,134.04666666666665,316.0846153846154,16.6875,0.1875,2.09,7425.470588235294,175.9264705882353
Panchagarh,111.53,120.92,6.38,1.71,1295.09,0.16,138.76,8.74,271.76666666666665,Poor,113.94666666666667,271.76666666666665,7.975,0.2,2.185,7818.176470588234,157.0
Rangpur,146.35,156.17,14.54,1.99,1148.22,0.17,167.37,8.49,320.2692307692308,Very Poor,137.44666666666666,320.2692307692308,18.175,0.2125,2.1225,6954.235294117647,199.0735294117647
Thakurgaon,140.38,151.09,12.28,1.74,1308.44,0.15,153.07,8.11,315.67692307692306,Very Poor,134.06,315.67692307692306,15.35,0.1875,2.0275,7896.705882352941,178.0441176470588
Barguna,38.38,42.17,2.83,0.55,433.92,0.05,98.71,0.77,63.96666666666667,Satisfactory,42.17,63.96666666666667,3.5375,0.0625,0.1925,2752.470588235294,98.71
Barisal,49.82,55.34,6.14,1.19,500.68,0.11,115.87,3.2,83.03333333333333,Satisfactory,55.34,83.03333333333333,7.675,0.1375,0.8,3145.176470588235,123.33823529411765
